url| length_of_url| number_of_dots| suspicious_words| number_of_hyphens_in_domain| length_of_directory| number_subdirectories_in_url| length_of_domain| words_in_domain| path_tokens| url_contains_ip| has_alexa_rank| use_https| country_code| age | words|  entropy| special_chars |length_of_largest_domain_token| average_length_of_domain_tokens|length_of_largest_path_token| average_length_of_path_tokens| suspicious_tld_name| file_name_present| len_of_filename| num_dot_in_filename| num_delims_in_filename| args_present| length_of_arguments| number_of_argument_variables| length_of_largest_variable| maximum_number_of_delims in arguments| class
http://advancedphotoshop.co.uk/forum/privmsg.php?mode=post&u=5&sid=2ae245e5c8120bb706e0e72a7ddcabb8|92|3|0|0|7|1|23|3|1|0|0|0|0|1|11|4.79879|3|17|7.0|5|5.0|0|1|11|1|0|1|51|3|32|0|malicious
http://patch.com/pennsylvania/roxborough/amtrak-train-derails-pennsylvania-several-hurt/|81|1|0|0|72|3|9|2|3|0|1|0|0|1|10|4.32857|1|5|4.0|46|22.67|0|0|0|0|0|0|0|0|0|0|benign
http://i33.fastpic.ru/big/2014/0122/16/40c1eb3cc14bf0f287a17470dc80a416.jpeg|69|3|1|0|18|4|14|3|4|0|0|0|0|0|10|4.44753|1|7|4.0|4|3.25|0|1|37|1|0|0|0|0|0|0|malicious
http://torrentdn.com/bbs/s.php?bo_table=torrent_movie&wr_id=160994&k=%EC%8A%A4%EB%AC%BC&page=1|87|2|0|0|5|1|13|2|1|0|0|0|0|1|16|4.96133|10|9|6.0|3|3.0|0|1|5|1|0|1|64|4|18|1|benign
http://nguyentandung.org/thu-tuong-chi-thi-tang-cuong-thuc-hien-chinh-sach-bhxh-bhyt.html|82|2|0|0|1|0|17|2|0|0|1|0|0|1|16|3.99482|1|13|8.0|0|0|0|1|64|1|11|0|0|0|0|0|benign
http://indianexpress.com/article/sports/ipl/2358775/mi-stay-in-play-off-hunt-with-23-run-win-over-kxip/|96|1|0|0|79|5|17|2|5|0|1|0|0|1|19|4.55077|1|13|8.0|50|14.6|0|0|0|0|0|0|0|0|0|0|benign
http://online.citi.com.9avmenmgjkax3v36zyxpizkk0vgkum.bucspray.gr/slow/online.php|74|6|0|0|6|1|58|6|1|0|0|0|0|0|9|4.7149|1|30|8.83|4|4.0|0|1|10|1|0|0|0|0|0|0|malicious
http://9779.info/%E4%BA%B2%E5%AD%90%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/|65|1|0|0|56|1|9|2|1|0|0|0|0|1|18|3.77288|19|4|4.0|54|54.0|0|0|0|0|0|0|0|0|0|0|malicious
http://amber.ch.ic.ac.uk/archive/200510/0025.html|42|5|0|0|16|2|17|5|2|0|0|0|0|0|10|4.13848|1|5|2.6|7|6.5|0|1|9|1|0|0|0|0|0|0|malicious
http://allegro.pl/listing/listing.php?bmatch=seng-v10-p-sm-pers-isqm-chl-moda-0414&id=122640&order=m&p=2&string=%7Bstring%7D|117|2|0|0|9|1|10|2|1|0|1|0|0|1|20|4.80947|7|7|4.5|7|7.0|0|1|11|1|0|1|87|5|37|8|benign
http://pastehtml.com/view/baa94bziv.html|33|2|0|0|6|1|13|2|1|0|1|0|0|1|6|4.1251|1|9|6.0|4|4.0|0|1|14|1|0|0|0|0|0|0|malicious
http://www.jin0044.com/ipl/app/help.php?GameType=5707&lang=zh-cn&HALLID=3820004&State=0|80|3|0|0|9|2|15|3|2|0|0|0|0|1|16|4.90521|4|7|4.33|3|3.0|0|1|8|1|0|1|48|4|7|1|malicious
http://serverfault.com/questions/690852/use-powershell-to-start-a-gui-program-on-a-remote-machine?answertab=active|107|1|0|0|18|2|15|2|2|0|1|0|0|1|16|4.50876|1|11|7.0|9|7.5|0|1|57|0|10|1|17|1|6|0|benign
http://indianexpress.com/article/world/asia/chandigarh-air-base-presses-transport-aircraft-in-service-for-nepal-relief-ops/|116|1|0|0|99|4|17|2|4|0|1|0|0|1|18|4.13488|1|13|8.0|78|23.5|0|0|0|0|0|0|0|0|0|0|benign
http://kakaku.com/kaden/bedcloth-dryer/ranking_2131/pricedown/div-gpt-ad-k/header_text|79|1|0|0|58|5|10|2|5|0|1|0|0|1|12|4.48181|1|6|4.5|14|10.4|0|1|11|0|1|0|0|0|0|0|benign
http://amazon.co.uk/gp/richpub/listmania/fullview/R3H8CGE6KS4DP9/ref=amb_link_18189865_13/202-2513040-1206232?pf_rd_m=A3P5ROKL5A1OLE&pf_rd_s=left-2&pf_rd_r=0DZR53NXJWQPE2N53T24&pf_rd_t=101&pf_rd_p=137869791&pf_rd_i=229816|214|2|1|0|71|6|12|3|6|0|1|0|0|1|26|5.44211|6|6|3.33|24|10.67|0|1|19|0|2|1|112|6|20|2|malicious
http://archive.salisburyjournal.co.uk/2000/12/15/229504.html|53|4|1|0|12|3|30|4|3|0|0|0|0|1|10|4.57293|1|16|6.75|4|2.67|0|1|11|1|0|0|0|0|0|0|malicious
http://lifehacker.com/four-things-you-didnt-know-you-can-do-with-your-chromec-1676260180|81|1|0|0|1|0|14|2|0|0|1|0|0|1|14|4.56562|1|10|6.5|0|0|0|1|66|0|11|0|0|0|0|0|benign
http://www.jin0044.com/ipl/app/help.php?GameType=5837&lang=zh-cn&HALLID=3820004&State=0|80|3|0|0|9|2|15|3|2|0|0|0|0|1|16|4.92983|4|7|4.33|3|3.0|0|1|8|1|0|1|48|4|7|1|malicious
http://archive.thisisyork.co.uk/2001/1/22/307650.html|46|4|1|0|11|3|24|4|3|0|0|0|0|1|9|4.4256|1|10|5.25|4|2.33|0|1|11|1|0|0|0|0|0|0|malicious
http://ecnavi.jp/redirect/?url=http://ad2.trafficgate.net/mt/s/23/5905/86513_86513/AXUI%user_id%IT58473FR32|100|3|1|0|67|9|9|2|9|0|1|0|0|1|15|4.98049|4|6|4.0|19|6.33|0|1|24|0|1|0|0|0|0|0|benign
http://rt.com/in-vision/victory-day-fireworks-2015/2015-victory-russia-krasnoyarsk/|76|1|0|0|70|3|6|2|3|0|1|0|0|1|11|4.39363|1|3|2.5|31|22.0|0|0|0|0|0|0|0|0|0|0|benign
http://sourceforge.net/directory/business-enterprise/add_facet_filter?facet=os&constraint=Grouping+and+Descriptive+Categories|118|1|0|0|31|2|15|2|2|0|1|0|0|1|14|4.39838|2|11|7.0|19|14.0|0|1|16|0|2|1|56|2|35|0|benign
http://www.lincdirect.com/d1/rd10490281/03.html|40|3|1|0|15|2|18|3|2|0|0|0|0|0|8|4.31755|1|10|5.33|10|6.0|0|1|7|1|0|0|0|0|0|0|malicious
http://otomoto.pl/osobowe/bmw/seria-3/e36-1990-1999/-/sportowy-coupe/EW4Hou_aN610rPsocimkJ_IuLBofatBy4b0MLqoh7Lf.B7|108|2|0|0|52|6|10|2|6|0|1|0|0|1|13|4.9837|1|7|4.5|14|7.5|0|1|46|1|2|0|0|0|0|0|benign
https://twitter.com/share?text=%D0%A4%D0%BE%D1%82%D0%BE%D0%BF%D0%BE%D0%B4%D0%B1%D0%BE%D1%80%D0%BA%D0%B0+%D0%B7%D0%B0+29.04.2015&url=http%3A%2F%2Ffishki.net%2Fphoto%2F1517170-fotopodborka-za-29042015.html%2Fgallery-1952312%2F|216|5|0|0|1|0|11|2|0|0|1|1|0|1|34|4.79426|37|7|5.0|0|0|0|1|5|0|0|1|199|2|96|4|benign
http://nguyentandung.org/tp-ho-chi-minh-phat-huy-vai-tro-vung-kinh-te-trong-diem-phia-nam.html|87|2|0|0|1|0|17|2|0|0|1|0|0|1|19|4.08771|1|13|8.0|0|0|0|1|69|1|14|0|0|0|0|0|benign
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.id-app7.co.uk/identify-customer=7gqIFbqj8arzSIQO5462DGWSCYDxgFcMXV0VVmRocB9YDXSVIl1eZXQ59t7hONf6Cy0nMNK3AXoC9tBGK0a7HH4hMrD16GBsW593/|194|11|1|2|120|1|74|12|1|0|0|0|0|0|16|5.66022|1|10|5.25|118|118.0|0|0|0|0|0|0|0|0|0|0|malicious
http://amber.ch.ic.ac.uk/archive/all/10270.html|40|5|0|0|13|2|17|5|2|0|0|0|0|0|10|4.13479|1|5|2.6|7|5.0|0|1|10|1|0|0|0|0|0|0|malicious
http://www.gswzmb.com/down/js/?ref=http:/us.battle.net/d3/en/index|59|4|1|0|40|6|14|3|6|0|0|0|0|1|13|4.39421|2|6|4.0|13|5.5|0|1|5|0|0|0|0|0|0|0|malicious
http://torrentdn.com/bbs/s.php?bo_table=torrent_search&wr_id=4412&k=%EC%99%95%EC%A2%8C&page=1|86|2|0|0|5|1|13|2|1|0|0|0|0|1|15|4.87972|10|9|6.0|3|3.0|0|1|5|1|0|1|63|4|18|1|benign
http://archive.thisischeshire.co.uk/2000/9/15/218479.html|50|4|1|0|11|3|28|4|3|0|0|0|0|1|9|4.39362|1|14|6.25|4|2.33|0|1|11|1|0|0|0|0|0|0|malicious
http://daoc.mulple.com/zb/data/free/www.cartasi.it/gtwpages/Scripts/AC_RunActiveContent.js|83|5|1|0|46|6|15|3|6|0|0|0|0|0|14|4.53346|1|6|4.33|14|6.5|0|1|22|1|1|0|0|0|0|0|malicious
http://distractify.com/post/related/id/5550ec6e4a0c4b994c84eae7/skip/20/limit/10/back/0|80|1|1|0|64|9|15|2|9|0|1|0|0|1|12|4.44947|1|11|7.0|24|6.0|0|1|1|0|0|0|0|0|0|0|benign
http://tobogo.net/cdsb/board.php?board=qatorrent&bm=view&no=4278&category=&auth=&page=1&search=&keyword=&recom=|104|2|0|0|6|1|10|2|1|0|0|0|0|1|17|4.55547|9|6|4.5|4|4.0|0|1|9|1|0|1|79|9|9|0|benign
http://1337x.to/torrent/1160984/Fast-and-Furious-7-2015-720p-HDRip-x264-Dual-Audio-Hindi-English/|90|1|0|0|82|3|8|2|3|0|1|0|0|1|16|4.82029|1|5|3.5|64|26.0|0|0|0|0|0|0|0|0|0|0|benign
http://tobogo.net/cdsb/board.php?board=qaetc&bm=view&no=7297&category=&auth=&page=1&search=&keyword=&recom=|100|2|0|0|6|1|10|2|1|0|0|0|0|1|17|4.55597|9|6|4.5|4|4.0|0|1|9|1|0|1|75|9|5|0|benign
http://t.womenwan.com/game/images/tlcs/148-onepw/index.swf?act=http%3A%2F%2Fyaowan.com%2Fwebads_reg.php&amp;sendparam=%26recom_man%3Dkr02%26recom_2%3Djuncheng%26openerstr%3Dkr02%26material_id%3D148-onepw%26plat%3Dyw%26game%3Dtlcs%26district%3D0%26sip%|244|5|0|0|28|4|14|3|4|0|0|0|0|1|32|4.93697|23|8|4.0|9|5.75|0|1|9|1|0|1|193|2|133|4|malicious
http://indianexpress.com/article/cities/mumbai/mhada-sets-2010-as-cut-off-year-to-deny-extra-fsi/|90|1|0|0|73|4|17|2|4|0|1|0|0|1|17|4.34018|1|13|8.0|49|17.0|0|0|0|0|0|0|0|0|0|0|benign
http://zozo.jp/shop/ambush/?price=proper&p_ssy=2015&p_ssm=5&p_ssd=13&p_sey=2015&p_sem=5&p_sed=13&dstk=2|96|1|0|0|13|2|7|2|2|0|1|0|0|0|16|4.46372|8|4|3.0|6|5.0|0|0|0|0|0|1|76|8|6|1|benign
http://astore.amazon.co.uk/allezvinsfrenchr/detail/0747804494/026-8324244-9330038|74|3|0|0|36|3|19|4|3|0|0|0|0|1|11|4.71439|1|6|4.0|16|10.67|0|1|19|0|2|0|0|0|0|0|malicious
http://abcnews.go.com/Travel/wireStory/teen-dies-electrocuted-taking-selfie-atop-train-31023814|88|2|0|0|18|2|14|3|2|0|1|0|0|1|14|4.63527|1|7|4.0|9|7.5|0|1|56|0|7|0|0|0|0|0|benign
http://xhamster.com/movies/4515602/first_time_amateur_thick_red_carmel_cakes_banged_that_thot.html|91|2|0|0|16|2|12|2|2|0|1|0|0|1|7|4.44809|1|8|5.5|7|6.5|0|1|63|1|9|0|0|0|0|0|benign
http://superuser.com/questions/471767/bluetooth-headset-pairs-and-appears-in-sound-devices-but-shows-as-disconnected|109|1|0|0|18|2|13|2|2|0|1|0|0|1|17|4.31069|1|9|6.0|9|7.5|0|1|78|0|11|0|0|0|0|0|benign
http://digg.com/video/star-wars-played-with-an-oculus-rift-and-motion-controllers-is-a-close-to-being-a-jedi-as-youll-get|114|1|0|0|7|1|8|2|1|0|1|0|0|1|22|4.24949|1|4|3.5|5|5.0|0|1|99|0|19|0|0|0|0|0|benign
http://yourlust.com/videos/saucy-cheeky-teen-rides-fat-dick-in-reverse-cowgirl-pose-like-a-champ.html|94|2|0|0|8|1|12|2|1|0|1|0|0|1|17|4.35264|1|8|5.5|6|6.0|0|1|74|1|12|0|0|0|0|0|benign
http://ernestoluna.com/wp-includes/css/update.page.html/secure_sec.page.info/header.htm|80|6|1|0|55|4|15|2|4|0|0|0|0|0|13|4.24945|1|11|7.0|20|12.5|0|1|10|1|0|0|0|0|0|0|malicious
http://bdnews24.com/lifestyle/2015/04/18/remote-corner-of-bosnia-to-declare-itself-town-of-twins|89|1|1|0|22|4|12|2|4|0|1|0|0|1|16|4.44492|1|8|5.5|9|4.25|0|1|55|0|9|0|0|0|0|0|benign
http://jalopnik.com/5887695/dear-mitt-romney-please-take-this-test-to-prove-youre-a-car-guy|84|1|0|0|9|1|12|2|1|0|1|0|0|1|16|4.42865|1|8|5.5|7|7.0|0|1|63|0|12|0|0|0|0|0|benign
http://stackoverflow.com/questions/30053178/stretch-a-block-element-to-fill-100-vertical-scroll-height-of-its-parent-elemen|116|1|0|0|20|2|17|2|2|0|1|0|0|1|18|4.47068|1|13|8.0|9|8.5|0|1|79|0|13|0|0|0|0|0|benign
http://venturebeat.com/2013/06/25/barnes-noble-is-no-longer-making-its-own-nook-tablets-to-save-money/|95|1|1|0|80|4|15|2|4|0|1|0|0|1|19|4.39304|1|11|7.0|67|18.75|0|0|0|0|0|0|0|0|0|0|benign
http://www.jtsz.com/zxyey/uploadfile/jpg/2010-10/2010101814518779.jpg|62|3|0|0|30|4|12|3|4|0|0|0|0|0|10|4.66168|1|4|3.33|10|6.25|0|1|20|1|0|0|0|0|0|0|malicious
http://maybank2u.com.my/mbb_info/m2u/public/personalChannel01.do?channelId=BFIN-Financing&chCatId=/mbb/Business/BFIN-Financing|119|3|0|0|89|6|16|3|6|0|1|0|0|1|15|4.80444|2|9|4.67|54|13.67|0|1|14|0|1|0|0|0|0|0|benign
http://steamcommunity.com/app/440/discussions/0/620713633843193068/%22http://store.steampowered.com/stats/%22|102|3|0|0|81|9|18|2|9|0|1|0|0|1|12|4.5366|4|14|8.5|22|7.89|0|1|3|0|0|0|0|0|0|0|benign
http://amber.ch.ic.ac.uk/archive/200504/0293.html|42|5|0|0|16|2|17|5|2|0|0|0|0|0|10|4.25297|1|5|2.6|7|6.5|0|1|9|1|0|0|0|0|0|0|malicious
http://haishundl.com/a/qinpengqipaiguanfangxiazai/20131014/226.html|60|2|0|0|39|3|13|2|3|0|0|0|0|1|7|4.48322|1|9|6.0|26|11.67|0|1|8|1|0|0|0|0|0|0|malicious
http://archive.comlab.ox.ac.uk/archive/other/museums/rowing/news.html|62|5|0|0|30|4|23|5|4|0|0|0|0|0|11|4.30065|1|7|3.8|7|6.25|0|1|9|1|0|0|0|0|0|0|malicious
http://softclient.telefonica.com.pe/westernunion/index.html|52|4|0|0|14|1|28|4|1|0|0|0|0|1|8|4.08058|1|10|6.25|12|12.0|0|1|10|1|0|0|0|0|0|0|malicious
http://samenspraakoost.nl/www.p.l.fr/nirvana.php?cmd=_login-run&dispatch=b189b1187ab5592fbcf0012c63937373b189b1187ab5592fbcf0012c63937373|130|5|1|0|12|1|18|2|1|0|0|0|0|1|12|4.96265|2|15|8.5|10|10.0|0|1|11|1|0|1|89|2|64|2|malicious
http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E6%89%A3%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB/|83|1|0|0|74|1|9|2|1|0|0|0|0|1|21|3.87713|25|4|4.0|72|72.0|0|0|0|0|0|0|0|0|0|0|malicious
http://www.idm-applet-webapp.com/app/5906f38d46242607f2806e7af8af3135/|63|2|0|2|38|2|25|3|2|0|0|0|0|0|8|4.56642|1|17|7.67|32|17.5|0|0|0|0|0|0|0|0|0|0|malicious
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90OL%E3%83%BB%E3%81%8A%E5%A7%89%E3%81%95%E3%82%93%E3%83%BB%E7%97%B4%E5%A5%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FPJRRV430xcSDW0ty+%E6%B8%8B%E8%B0%B7%E3%82%8A%E3%81%AA+%E6%BF%80%E3%82%A8%E3%83%ADOL+%23ero+%23douga+%23agesage|296|2|0|0|1|0|11|2|0|0|1|0|0|1|47|4.53354|72|7|5.0|0|0|0|1|4|0|0|1|280|1|272|1|benign
http://astore.amazon.co.uk/allezvinsfrenchr/detail/0500410860/026-8324244-9330038|74|3|0|0|36|3|19|4|3|0|0|0|0|1|11|4.72995|1|6|4.0|16|10.67|0|1|19|0|2|0|0|0|0|0|malicious
http://ahds.ac.uk/ahdscollections/docroot/shakespeare/performancedetails.do?performanceId=11630|88|3|0|0|37|3|10|3|3|0|0|0|0|1|11|4.40198|1|4|2.67|15|11.0|0|1|21|1|0|1|20|1|5|0|malicious
http://comercialaranguiz.cl/wp-content/imagenes/facte/c5b85c328b93c7f779914693e0adcd34/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5|179|2|1|0|60|4|20|2|4|0|0|0|0|1|15|4.92584|2|17|9.5|32|13.75|0|1|10|1|0|1|89|2|64|2|malicious
http://allianceleague.co.uk/cgi-bin/phpBB2/posting.php?mode=quote&p=42936&sid=39e0fc26c1e8462a296039a38f87fdc9|103|3|0|0|16|2|20|3|2|0|0|0|0|0|14|4.9413|3|14|6.0|7|6.5|0|1|11|1|0|1|56|3|32|0|malicious
http://www.wu8188.com/cl/?module=System&method=LiveTop&args=livehall|61|2|1|0|4|1|14|3|1|0|0|0|0|1|11|4.65386|3|6|4.0|2|2.0|0|0|0|0|0|1|43|3|8|0|malicious
http://udn.com/news/story/7339/901258-%E7%90%86%E6%80%A7%E8%A7%A3%E6%B1%BA%E9%A3%9F%E5%AE%89-%E5%88%A5%E6%90%8D%E5%8F%B0%E6%97%A5%E9%97%9C%E4%BF%82|140|1|0|0|17|3|7|2|3|0|1|0|0|1|32|4.22862|37|3|3.0|5|4.33|0|1|116|0|2|0|0|0|0|0|benign
http://www.polska.travel.pl/pogoda-polska/lodz/pogoda-polska/katowice/1?miasto=28|74|3|0|0|43|4|20|4|4|0|0|0|0|1|10|4.30095|1|6|4.25|13|9.5|0|1|1|0|0|1|10|1|2|0|malicious
http://grasslandhotel.com.vn/index.php/tours/danangtours/items/fbtrack.js|66|4|0|0|35|4|21|3|4|0|0|0|0|0|11|4.3672|1|14|6.33|11|7.5|0|1|10|1|0|0|0|0|0|0|malicious
http://alfalfalfa.com/tag/%E3%82%B3%E3%83%B3%E3%83%88%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%BC|82|1|0|0|5|1|14|2|1|0|1|0|0|1|12|3.72408|22|10|6.5|3|3.0|0|1|63|0|0|0|0|0|0|0|benign
http://pastehtml.com/view/be8kakfvl.html|33|2|0|0|6|1|13|2|1|0|1|0|0|1|6|4.10622|1|9|6.0|4|4.0|0|1|14|1|0|0|0|0|0|0|malicious
http://nesn.com/2015/05/report-ex-patriot-kyle-arrington-ravens-top-target-at-cornerback/|82|1|1|0|74|3|8|2|3|0|1|0|0|1|15|4.26536|1|4|3.5|64|23.33|0|0|0|0|0|0|0|0|0|0|benign
http://abc.go.com/shows/dancing-with-the-stars/episode-guide/season-20/12-week-9-results-show|86|2|0|0|54|4|10|3|4|0|1|0|0|1|17|4.37728|1|3|2.67|22|12.25|0|1|22|0|4|0|0|0|0|0|benign
http://amber.ch.ic.ac.uk/archive/all/16176.html|40|5|0|0|13|2|17|5|2|0|0|0|0|0|10|4.09224|1|5|2.6|7|5.0|0|1|10|1|0|0|0|0|0|0|malicious
http://mylust.com/videos/174352/just-a-blonde-busty-girlfriend-wants-to-show-off-her-skills/|85|1|0|0|75|3|10|2|3|0|1|0|0|1|15|4.63198|1|6|4.5|59|23.67|0|0|0|0|0|0|0|0|0|0|benign
http://fazenda.gov.br/divulgacao/agenda/2014/junho/agenda-das-5/agenda-dos-funcionarios-d.a.s.-5-30.06.14/?searchterm=ministro|119|7|0|0|85|6|14|3|6|0|1|0|0|1|16|4.64677|1|7|4.0|41|13.0|0|0|0|0|0|1|20|1|8|0|benign
http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E7%AA%97%E6%88%B7%E5%8D%A1%E7%BA%B8%E8%B4%B4%E7%94%BB/|92|1|0|0|83|1|9|2|1|0|0|0|0|1|24|3.74801|28|4|4.0|81|81.0|0|0|0|0|0|0|0|0|0|0|malicious
http://nabacdesign.com/images/line/09cba9f4af9791b7b08ff359b1e76821/webscr.php|71|2|0|0|46|3|15|2|3|0|0|0|0|0|8|4.69079|1|11|7.0|32|14.0|0|1|10|1|0|0|0|0|0|0|malicious
http://astore.amazon.co.uk/allezvinsfrenchr/detail/3832717307/026-8324244-9330038|74|3|0|0|36|3|19|4|3|0|0|0|0|1|11|4.74963|1|6|4.0|16|10.67|0|1|19|0|2|0|0|0|0|0|malicious
http://themeforest.net/item/educate-education-courses-muse-template/full_screen_preview/11386412|89|1|0|0|66|3|15|2|3|0|1|0|0|1|11|4.40541|1|11|7.0|39|20.67|0|1|8|0|0|0|0|0|0|0|benign
http://9779.info/%E4%BA%B2%E5%AD%90%E6%AF%9B%E7%BA%BF%E8%B4%B4%E7%94%BB/|65|1|0|0|56|1|9|2|1|0|0|0|0|1|18|3.85449|19|4|4.0|54|54.0|0|0|0|0|0|0|0|0|0|0|malicious
http://hubpages.com/topics/sports-and-recreation/hiking-and-camping/campsites-and-hiking-trails/5218|93|1|0|0|77|4|12|2|4|0|1|0|0|1|12|4.34972|1|8|5.5|27|18.0|0|1|4|0|0|0|0|0|0|0|benign
http://archive.yorkpress.co.uk/2003/10/10/258226.html|46|4|1|0|12|3|23|4|3|0|0|0|0|1|9|4.4491|1|9|5.0|4|2.67|0|1|11|1|0|0|0|0|0|0|malicious
http://emgn.com/entertainment/25-classy-tattoos-which-showcase-how-they-dont-make-you-look-unprofessional/|99|1|0|0|91|2|8|2|2|0|0|0|0|0|16|4.29133|1|4|3.5|75|44.0|0|0|0|0|0|0|0|0|0|0|benign
http://us.battle.net.ok.qqweb.asia/login/en/login.html?app=bam&eor=0&ref=www.battle.net/account/&app=wam|97|8|1|0|62|4|27|6|4|0|0|0|0|0|17|4.43494|4|6|3.67|43|14.25|0|1|8|0|2|0|0|0|0|0|malicious
http://3cf.ru/2015/03/04/iz-vzorvannoi-shahty-v-donecke-pytautsia-spasti-70-shahterov/|79|1|1|0|73|4|6|2|4|0|0|0|0|0|14|4.53023|1|3|2.5|60|17.0|0|0|0|0|0|0|0|0|0|0|malicious
http://teespring.com/it/dmb?utm_campaign=dmb&utm_medium=oembed&utm_source=wordpress|76|1|1|0|4|1|13|2|1|0|1|0|0|1|10|4.31773|3|9|6.0|2|2.0|0|1|3|0|0|1|56|3|9|1|benign
http://archive.salisburyjournal.co.uk/2000/8/7/238936.html|51|4|0|0|10|3|30|4|3|0|0|0|0|1|8|4.63744|1|16|6.75|4|2.0|0|1|11|1|0|0|0|0|0|0|malicious
http://haishundl.com/a/qinpengqipaiguanfangxiazai/20131009/176.html|60|2|0|0|39|3|13|2|3|0|0|0|0|1|7|4.51307|1|9|6.0|26|11.67|0|1|8|1|0|0|0|0|0|0|malicious
http://bestblackhatforum.com/Thread-%E2%9C%AA%E2%9C%AA%E2%9C%AA-Earn-70-day-After-10-Days-Solo-Ads-Business-Guarantee-Results-Only-10-Seats-AVAILABLE?action=newpost|157|1|0|0|1|0|21|2|0|0|1|0|0|1|23|4.98069|10|17|10.0|0|0|0|1|120|0|16|1|15|1|7|0|benign
http://angel-books.co.uk/angelsbook/index.php?cPath=23&products_id=31&language=es&page=1&sort=2d&action=buy_now&products_id=31&osCsid=6d66d92866a925240c5a748cc5fc12de|159|3|0|1|12|1|17|3|1|0|0|0|0|1|21|5.00732|8|11|5.0|10|10.0|0|1|9|1|0|1|121|8|32|1|malicious
http://grasslandhotel.com.vn/index.php/tours/danangtours/items/fbtrack.js|66|4|0|0|35|4|21|3|4|0|0|0|0|0|11|4.3672|1|14|6.33|11|7.5|0|1|10|1|0|0|0|0|0|0|malicious
http://cltmusic.com/wp-content/plugins/the-events-calendar/resources/jquery.pjax.js?ver=3.4.2|86|5|0|0|50|4|12|2|4|0|0|0|0|1|14|4.58795|1|8|5.5|19|11.25|0|1|14|2|0|1|10|1|5|0|malicious
http://serverfault.com/questions/691864/samba-4-ubuntu-administration-active-directory-via-rsat-using-windows-7-erro?answertab=active|126|1|0|0|18|2|15|2|2|0|1|0|0|1|16|4.53876|1|11|7.0|9|7.5|0|1|76|0|11|1|17|1|6|0|benign
http://bleacherreport.com/articles/2463698-whos-to-blame-for-canadas-continued-stanley-cup-drought|91|1|0|0|10|1|18|2|1|0|1|0|0|1|14|4.5253|1|14|8.5|8|8.0|0|1|63|0|9|0|0|0|0|0|benign
https://wmaraci.com/forum/arama-motoru-optimizasyonu/onerebileceginiz-ucretli-search-engine-optimization-kaynaklari-234644.html|119|2|0|0|34|2|11|2|2|0|1|1|0|1|15|4.46708|1|7|5.0|26|15.5|0|1|74|1|6|0|0|0|0|0|benign
http://pastehtml.com/view/b41gtq52j.html|33|2|0|0|6|1|13|2|1|0|1|0|0|1|6|4.29647|1|9|6.0|4|4.0|0|1|14|1|0|0|0|0|0|0|malicious
http://archive.nics.gov.uk/sd/060516a-sd.htm|37|4|1|0|4|1|19|4|1|0|0|0|0|1|8|4.45343|1|7|4.0|2|2.0|0|1|14|1|1|0|0|0|0|0|malicious
http://bdnews24.com/politics/2015/04/29/bnp-boycott-aimed-at-making-elections-controversial-al|87|1|1|0|21|4|12|2|4|0|1|0|0|1|15|4.55542|1|8|5.5|8|4.0|0|1|54|0|7|0|0|0|0|0|benign
https://tune.pk/video/2282704/video/2282704/susanne-atanus-god-is-punishing-us-with-autism-and-tornados|95|1|0|0|29|4|7|2|4|0|1|1|0|1|15|4.36348|1|4|3.0|7|6.0|0|1|59|0|9|0|0|0|0|0|benign
http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E6%95%99%E6%A1%88/|101|1|0|0|92|1|9|2|1|0|0|0|0|1|25|3.81389|31|4|4.0|90|90.0|0|0|0|0|0|0|0|0|0|0|malicious
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E4%BA%BA%E5%A6%BB%E3%83%BB%E7%86%9F%E5%A5%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FERd07K6LRt1O8RF8+%E3%83%8A%E3%83%B3%E3%83%91%E4%BA%BA%E5%A6%BB%E3%81%A8%E6%BF%83%E5%8E%9A%EF%BC%B3%EF%BC%A5%EF%BC%B8+%23ero+%23douga+%23agesage|300|2|0|0|1|0|11|2|0|0|1|0|0|1|43|4.39027|75|7|5.0|0|0|0|1|4|0|0|1|284|1|276|1|benign
http://techcrunch.com/2015/05/05/man-repeller-founder-leandra-medine-talks-about-building-a-brand-around-fashion-women-love-and-men-hate/|130|1|1|0|116|4|14|2|4|0|1|0|0|1|21|4.40593|1|10|6.5|103|27.75|0|0|0|0|0|0|0|0|0|0|benign
