,url,length_of_url,number_of_dots,number_of_hyphens_in_domain,length_of_directory,length_of_domain,words_in_domain,has_alexa_rank,country_code,words,length_of_largest_domain_token,length_of_largest_path_token,len_of_filename,num_dot_in_filename,num_delims_in_filename,length_of_arguments,length_of_largest_variable
439,http://9779.info/%E6%A0%91%E5%8F%B6%E7%B2%98%E8%B4%B4%E7%94%BB%E6%95%99%E6%A1%88%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,20.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
441,http://9779.info/%E5%BD%A9%E7%BA%B8%E7%AB%8B%E4%BD%93%E7%B2%98%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
442,http://9779.info/%E5%A4%9A%E5%BD%A9%E6%B0%91%E6%97%8F%E9%A3%8E%E5%89%AA%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,23.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
443,http://9779.info/%E7%AE%80%E5%8D%95%E7%9A%84%E7%A7%8D%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E6%B3%95/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,22.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
444,http://9779.info/%E7%93%9C%E5%AD%90%E5%81%9A%E7%9A%84%E6%8B%BC%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
445,http://9779.info/%E4%BA%BA%E8%A1%8C%E9%81%93%E7%A0%96%E9%93%BA%E8%B4%B4%E5%9B%BE%E6%A1%88/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,20.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
448,http://9779.info/%E5%B0%8F%E5%AD%A6%E7%94%9F%E5%85%AD%E4%B8%80%E5%89%AA%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,20.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
449,http://9779.info/%E7%81%AB%E6%9F%B4%E8%B4%B4%E7%94%BB%E9%BB%91%E5%9B%BE%E7%89%87/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
453,http://9779.info/%E5%8D%A1%E9%80%9A%E4%BA%94%E8%B0%B7%E6%9D%82%E7%B2%AE%E7%B2%98%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,24.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
464,http://9779.info/%E8%8A%B1%E5%8D%89%E5%B8%83%E8%B4%B4%E7%94%BB/,56.0,1.0,0.0,47.0,9.0,2.0,1.0,225.0,15.0,4.0,45.0,0.0,0.0,0.0,0.0,0.0
465,http://advancedphotoshop.co.uk/forum/privmsg.php?mode=post&u=5&sid=2ae245e5c8120bb706e0e72a7ddcabb8,92.0,3.0,0.0,7.0,23.0,3.0,1.0,225.0,11.0,17.0,5.0,11.0,1.0,0.0,51.0,32.0
469,http://9779.info/%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E9%9D%A2%E5%85%B7/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,20.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
470,http://9779.info/%E7%B2%AE%E9%A3%9F%20%E7%B2%98%E8%B4%B4%E7%94%BB/,59.0,1.0,0.0,50.0,9.0,2.0,1.0,225.0,15.0,4.0,48.0,0.0,0.0,0.0,0.0,0.0
471,http://9779.info/%E7%81%AB%E6%9F%B4%20%E5%88%9B%E6%84%8F%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,86.0,1.0,0.0,77.0,9.0,2.0,1.0,225.0,21.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0
472,http://9779.info/%E5%A1%91%E6%96%99%E5%A2%99%E5%A3%81%E8%B4%B4%E7%94%BB/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,17.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
473,http://9779.info/%E4%BA%8C%E5%B9%B4%E7%BA%A7%E7%9A%84%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,22.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
475,http://9779.info/%E5%B9%BC%E5%84%BF%E6%92%95%E7%BA%B8%E5%A4%AA%E9%98%B3%E7%B2%98%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,24.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
476,http://9779.info/%E7%94%A8%E7%BA%BD%E6%89%A3%E5%81%9A%E6%89%8B%E5%B7%A5%E7%B2%98%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,22.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
478,http://9779.info/%E5%B0%8F%E5%8A%A8%E7%89%A9%E6%B5%B7%E7%BB%B5%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,22.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
479,http://9779.info/%E5%84%BF%E7%AB%A5%E8%B1%86%E7%B1%BB%E7%B2%98%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,17.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
480,http://9779.info/%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81%E4%BA%BA%E7%89%A9/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,22.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
481,http://9779.info/%E5%B9%BC%E5%84%BF%E7%AE%80%E5%8D%95%E6%89%8B%E5%B7%A5%E7%B2%98%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,24.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
487,http://9779.info/%E5%8D%A1%E7%BA%B8%E7%AB%8B%E4%BD%93%E5%8A%A8%E7%89%A9%E6%8B%BC%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,24.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
494,http://9779.info/%E5%95%86%E6%A0%87%E5%89%AA%E8%B4%B4%E7%94%BB/,56.0,1.0,0.0,47.0,9.0,2.0,1.0,225.0,16.0,4.0,45.0,0.0,0.0,0.0,0.0,0.0
495,http://9779.info/%E6%8A%98%E7%BA%B8%E8%8A%B1%E6%8B%BC%E8%B4%B4%E7%94%BB/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,16.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
498,http://advancedphotoshop.co.uk/forum/viewtopic.php?p=2131&sid=ed31f9707333a48e2d2a0c6e87e7287a,87.0,3.0,0.0,7.0,23.0,3.0,1.0,225.0,10.0,17.0,5.0,13.0,1.0,0.0,44.0,32.0
502,http://pinterest.com/pin/create/button/?url=http://www.greeteasy.com/i-am-lucky-to-have-a-teacher-like-you/&media=http://media.zumvu.com/2014/blog-photos/20140121-4-1390316369-161-1390316327.png,187.0,6.0,0.0,134.0,13.0,2.0,1.0,225.0,26.0,9.0,37.0,40.0,1.0,4.0,0.0,0.0
504,http://9779.info/%E5%B0%8F%E5%AD%A6%E7%94%9F%E8%BD%B4%E5%AF%B9%E7%A7%B0%E5%89%AA%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,20.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
505,http://9779.info/%E8%BD%BB%E7%B2%98%E5%9C%9F%E7%B2%98%E8%B4%B4%E7%94%BB/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,14.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
507,http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E6%89%A3%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
508,http://home.comcast.net/~laceyspop/index.htm,37.0,3.0,0.0,12.0,16.0,3.0,1.0,225.0,7.0,7.0,10.0,9.0,1.0,0.0,0.0,0.0
509,http://9779.info/%E5%BA%9F%E7%89%A9%E5%88%A9%E7%94%A8%E5%89%AA%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,16.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
511,http://9779.info/%E5%89%91%E4%B8%89%E4%B8%90%E5%B8%AE%E5%8E%9F%E7%94%BB/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,15.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
513,http://9779.info/%E5%87%A0%E4%BD%95%E5%9B%BE%E5%BD%A2%E6%88%BF%E5%AD%90%E6%8B%BC%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,24.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
514,http://9779.info/%E5%84%BF%E7%AB%A5%E7%B2%98%E8%B4%B4%E7%94%BB/,56.0,1.0,0.0,47.0,9.0,2.0,1.0,225.0,15.0,4.0,45.0,0.0,0.0,0.0,0.0,0.0
516,http://9779.info/%E4%BA%BA%E7%89%A9%E8%9B%8B%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,17.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
518,http://9779.info/%E5%84%BF%E7%AB%A5%E6%88%BF%E8%B4%B4%E7%94%BB%E6%95%88%E6%9E%9C%E5%9B%BE/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,20.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
524,http://9779.info/%E5%B9%BF%E5%91%8A%E6%8B%9B%E8%B4%B4%E7%94%BB%E7%8E%AF%E4%BF%9D%E5%9B%BE%E7%89%87/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
525,http://9779.info/%E8%9D%B4%E8%9D%B6%20%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,68.0,1.0,0.0,59.0,9.0,2.0,1.0,225.0,16.0,4.0,57.0,0.0,0.0,0.0,0.0,0.0
526,http://twitter.com/share?url=http://www.greeteasy.com/salute-the-tricolor/,67.0,3.0,0.0,56.0,11.0,2.0,1.0,225.0,10.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0
530,http://9779.info/%E6%98%86%E6%9B%B2%E5%89%AA%E8%B4%B4%E7%94%BB/,56.0,1.0,0.0,47.0,9.0,2.0,1.0,225.0,16.0,4.0,45.0,0.0,0.0,0.0,0.0,0.0
535,http://9779.info/%E6%8A%98%E7%BA%B8%E6%89%87%E5%AD%90%E6%8B%BC%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,20.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
536,http://9779.info/%E5%8D%A1%E7%BA%B8%E6%89%8B%E5%B7%A5%E5%88%B6%E4%BD%9C%E7%B2%98%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,25.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
544,http://9779.info/%E5%89%AA%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E5%A4%A7%E5%85%A8/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,18.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
546,http://9779.info/%E5%88%9B%E6%84%8F%E7%BE%8E%E6%9C%AF%E5%89%AA%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,24.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
553,http://9779.info/%E6%89%8B%E5%B7%A5%E5%84%BF%E7%AB%A5%E7%BA%B8%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
558,http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E6%B5%B7%E6%A3%89%E7%BA%B8%E5%89%AA%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
559,http://9779.info/%E5%BD%A9%E8%89%B2%E8%9B%8B%E5%A3%B3%E6%8B%BC%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,21.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
561,http://9779.info/%E7%93%9C%E5%AD%90%E7%9A%AE%E6%8B%BC%E8%B4%B4%E7%94%BB/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,18.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
563,http://9779.info/%E5%B9%BC%E5%84%BF%E6%A3%89%E6%A3%92%E7%B2%98%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
566,http://9779.info/%E7%94%A8%E6%B5%B7%E6%A3%89%E7%BA%B8%E5%81%9A%E6%89%8B%E5%B7%A5%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,21.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
569,http://home.comcast.net/~bernhardrb/redirect.html,42.0,3.0,0.0,13.0,16.0,3.0,1.0,225.0,7.0,7.0,11.0,13.0,1.0,0.0,0.0,0.0
573,http://9779.info/%E7%9A%B1%E7%BA%B9%E7%BA%B8%E5%9B%A2%E7%BA%B8%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,16.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
575,http://9779.info/%E5%85%B3%E4%BA%8E%E5%88%86%E4%BA%AB%E7%9A%84%E7%B2%98%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
578,http://advancedphotoshop.co.uk/forum/posting.php?mode=newtopic&f=7&sid=26d53f4db62e0d719d590e47f6cb6c09,96.0,3.0,0.0,7.0,23.0,3.0,1.0,225.0,11.0,17.0,5.0,11.0,1.0,0.0,55.0,32.0
579,http://advancedphotoshop.co.uk/forum/posting.php?mode=quote&p=987&sid=2ae245e5c8120bb706e0e72a7ddcabb8,95.0,3.0,0.0,7.0,23.0,3.0,1.0,225.0,12.0,17.0,5.0,11.0,1.0,0.0,54.0,32.0
582,http://advancedphotoshop.co.uk/forum/posting.php?mode=quote&p=121&sid=2ae245e5c8120bb706e0e72a7ddcabb8,95.0,3.0,0.0,7.0,23.0,3.0,1.0,225.0,12.0,17.0,5.0,11.0,1.0,0.0,54.0,32.0
586,http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E8%9B%8B%E5%A3%B3%E7%B2%98%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,101.0,1.0,0.0,92.0,9.0,2.0,1.0,225.0,23.0,4.0,90.0,0.0,0.0,0.0,0.0,0.0
590,http://9779.info/%E5%8E%8B%E5%B2%81%E9%92%B1%20%E5%89%AA%E8%B4%B4%E7%94%BB/,68.0,1.0,0.0,59.0,9.0,2.0,1.0,225.0,19.0,4.0,57.0,0.0,0.0,0.0,0.0,0.0
591,http://9779.info/%E5%84%BF%E7%AB%A5%E5%9C%A3%E8%AF%9E%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
598,http://9779.info/%E5%84%BF%E7%AB%A5%E4%BC%98%E7%A7%80%E5%9B%BE%E7%94%BB%E4%BD%9C%E5%93%81/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,22.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
609,http://9779.info/%E6%A0%91%E5%8F%B6%E7%B2%98%E8%B4%B4%E7%94%BB%E6%B4%BB%E5%8A%A8/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,18.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
612,http://9779.info/%E5%B0%91%E5%84%BF%E7%A7%8D%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
617,http://9779.info/%E7%B2%98%E8%B4%B4%E7%94%BB%E6%95%99%E5%B8%88%E4%BD%9C%E5%93%81/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,21.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
618,http://advancedphotoshop.co.uk/forum/posting.php?mode=quote&p=510&sid=ed31f9707333a48e2d2a0c6e87e7287a,95.0,3.0,0.0,7.0,23.0,3.0,1.0,225.0,12.0,17.0,5.0,11.0,1.0,0.0,54.0,32.0
620,http://9779.info/%E7%94%A8%E5%A4%A7%E7%B1%B3%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,18.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
621,http://9779.info/%E5%9C%B0%E9%9C%87%E7%81%BE%E5%AE%B3%E7%BB%98%E7%94%BB%E4%BD%9C%E5%93%81/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,19.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
622,http://9779.info/%E5%90%8C%E5%88%9B%E7%BB%98%E7%94%BB%E4%BD%9C%E5%93%81/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,17.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
626,http://9779.info/%E5%B9%BC%E5%84%BF%E7%B2%98%E8%B4%B4%E7%94%BB%E9%A3%8E%E6%99%AF/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,21.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
627,http://9779.info/%E6%9F%93%E7%BA%B8%E4%BD%9C%E5%93%81%E5%89%AA%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,20.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
631,http://9779.info/%E5%B0%8F%E7%8F%AD%E5%B9%BC%E5%84%BF%E5%9B%BE%E5%BD%A2%E7%B2%98%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,22.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
632,http://9779.info/%E7%BB%BC%E5%90%88%E6%9D%90%E6%96%99%E7%AB%8B%E4%BD%93%E7%B2%98%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
633,http://9779.info/%E5%90%84%E7%A7%8D%E8%B1%86%E8%B1%86%E7%B2%98%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,17.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
635,http://9779.info/%E5%B8%83%E8%89%BA%E7%B2%98%E8%B4%B4%E7%94%BB/,56.0,1.0,0.0,47.0,9.0,2.0,1.0,225.0,15.0,4.0,45.0,0.0,0.0,0.0,0.0,0.0
638,http://9779.info/%E7%BA%A2%E7%BB%BF%E8%93%9D%E7%9A%B1%E7%BA%B9%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,19.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
639,http://9779.info/%E4%BA%B2%E5%AD%90%E6%A3%89%E8%8A%B1%E7%B2%98%E8%B4%B4%E7%94%BB/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,20.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
645,http://advancedphotoshop.co.uk/forum/posting.php?mode=quote&p=881&sid=ed31f9707333a48e2d2a0c6e87e7287a,95.0,3.0,0.0,7.0,23.0,3.0,1.0,225.0,12.0,17.0,5.0,11.0,1.0,0.0,54.0,32.0
652,http://9779.info/%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E8%9D%B4%E8%9D%B6/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,17.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
653,http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E8%80%81%E5%B8%88%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
654,http://9779.info/%E4%B8%89%E5%B9%B4%E7%BA%A7%E9%A3%8E%E6%99%AF%E7%94%BB%E4%BD%9C%E5%93%81/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,24.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
656,http://9779.info/%E6%89%8B%E5%B7%A5%E8%B4%9D%E5%A3%B3%E7%B1%BB%E7%B2%98%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,20.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
657,http://9779.info/%E6%81%90%E9%BE%99%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,23.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
662,http://9779.info/%E6%9C%89%E5%85%B3%E7%BA%B8%E8%B4%B4%E7%94%BB%E7%9A%84%E5%9B%BE%E7%89%87/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
663,http://9779.info/%E5%85%B3%E4%BA%8E%E6%A1%83%E8%8A%B1%E7%9A%84%E7%B2%98%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,23.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
667,http://9779.info/%E7%B2%98%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81%E5%B1%95/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,18.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
669,http://9779.info/%E8%9D%B4%E8%9D%B6%E6%8A%98%E7%BA%B8%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,20.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
670,http://9779.info/%E5%89%AA%E7%BA%B8%E4%B8%BB%E9%A2%98%E5%A2%99%E5%B8%83%E7%BD%AE/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,18.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
676,http://advancedphotoshop.co.uk/forum/viewtopic.php?p=2605&sid=2ae245e5c8120bb706e0e72a7ddcabb8,87.0,3.0,0.0,7.0,23.0,3.0,1.0,225.0,10.0,17.0,5.0,13.0,1.0,0.0,44.0,32.0
677,http://9779.info/%E5%88%9D%E4%B8%AD%E5%A4%A9%E5%AE%89%E9%97%A8%E5%9B%BE%E7%94%BB%E4%BD%9C%E5%93%81/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,25.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
678,http://9779.info/%E7%BA%B8%E5%9D%97%E6%8B%BC%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,20.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
682,http://9779.info/%E6%A0%91%E5%8F%B6%E7%B2%98%E8%B4%B4%E7%94%BB%E4%BA%BA/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,18.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
685,http://9779.info/%E5%BD%A9%E7%BA%B8%E5%89%AA%E8%B4%B4%E7%94%BB%E5%AD%94%E9%9B%80/,74.0,1.0,0.0,65.0,9.0,2.0,1.0,225.0,19.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0
692,http://9779.info/%E8%8A%B1%E6%9C%B5%E6%AF%9B%E7%BA%BF%E8%B4%B4%E7%94%BB/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,17.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
693,http://9779.info/%E8%A1%8D%E7%BA%B8%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E6%AC%A3%E8%B5%8F/2.html,89.0,2.0,0.0,74.0,9.0,2.0,1.0,225.0,23.0,4.0,72.0,6.0,1.0,0.0,0.0,0.0
700,http://9779.info/%E7%81%AB%E6%9F%B4%E5%84%BF%E7%AB%A5%E8%B4%B4%E7%94%BB/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,16.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
705,http://9779.info/%E6%A0%91%E5%8F%B6%E8%8A%B1%E7%93%A3%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,22.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
712,http://twitter.com/statuses/user_timeline/theyerg.json?callback=twitterCallback2&count=2,81.0,2.0,0.0,24.0,11.0,2.0,1.0,225.0,10.0,7.0,13.0,12.0,1.0,0.0,34.0,16.0
715,http://9779.info/%E5%84%BF%E7%AB%A5%E7%BA%B8%E5%B7%BE%E8%B4%B4%E7%94%BB/,65.0,1.0,0.0,56.0,9.0,2.0,1.0,225.0,17.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0
725,http://9779.info/%E4%B8%AD%E7%8F%AD%E6%AF%9B%E7%BA%BF%E7%B2%98%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,23.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
726,http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E6%A3%89%E7%AD%BE%E7%B2%98%E8%B4%B4%E7%94%BB/,83.0,1.0,0.0,74.0,9.0,2.0,1.0,225.0,21.0,4.0,72.0,0.0,0.0,0.0,0.0,0.0
735,http://9779.info/%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E7%94%A8%E4%BB%80%E4%B9%88%E7%B2%98/,92.0,1.0,0.0,83.0,9.0,2.0,1.0,225.0,20.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0
